FID_,ALIVE,READER1,READER2,NOTES,DEAD,READERTIME,DRY,DATE,PIT,GPSTIME,TIME,PITNUM,Easting,Northing
,0,0,1, ,1,0,0,,690958,0,1136, ,566838.558544000030000,4104274.496150000000000
,0,0,1, ,1,0,0,,689667,0,1137, ,566841.914806999960000,4104299.670109999800000
,0,0,1, ,1,0,0,,645641,0,1143, ,566832.720464000010000,4104319.567330000000000
,0,0,1, ,1,0,0,,687611,0,1144, ,566817.971601999950000,4104329.990350000100000
,0,0,1, ,1,0,1,,540693,0,1147, ,566817.653393000020000,4104332.761430000000000
,0,0,1, ,1,0,1,,647947,0,1147, ,566821.857165000050000,4104344.443849999900000
,0,0,1, ,1,0,1,,101565,0,1149, ,566824.758433999960000,4104352.232909999800000
,0,0,1, ,1,0,1,,587448,0,1149, ,566830.837836000020000,4104351.541389999900000
,0,0,1, ,1,0,0,,540427,0,1152, ,566825.673946000050000,4104367.587460000100000
,0,0,1, ,1,0,1,,096584,0,1154, ,566830.981936999950000,4104370.772890000100000
,0,0,1, ,1,0,1,,531960,0,1155, ,566835.386484000020000,4104375.800249999900000
,0,0,1, ,1,0,1,,647426,0,1240, ,566816.329731000010000,4104368.992790000000000
,0,0,1, ,1,0,1,,568140,0,1241, ,566829.077030000040000,4104386.844750000200000
,0,0,1, ,1,0,0,,101956,0,1246, ,566820.818424000060000,4104400.832359999900000
,0,0,1, ,1,0,0,,687549,0,1248, ,566822.823774000050000,4104400.669850000200000
,0,0,1, ,1,0,0,,647406,0,1249, ,566820.524940000030000,4104403.423969999900000
,0,0,1, ,1,0,0,,687619,0,1250, ,566822.776858999980000,4104402.298010000000000
,0,0,1, ,1,0,0,,647424,0,1252, ,566824.964731000010000,4104401.050069999900000
,0,0,1, ,1,0,0,,102313,0,1253, ,566819.402719000010000,4104404.385110000100000
,0,0,1, ,1,0,1,,647329,0,1300, ,566826.453748999980000,4104418.812959999800000
,0,0,1, ,1,0,1,,101523,0,1304, ,566810.844060000030000,4104425.715929999900000
,0,0,1, ,1,0,1,,538683,0,1305, ,566813.133761000000000,4104435.903940000100000
,0,0,1, ,1,0,0,,647483,0,1310, ,566830.744493999980000,4104456.937820000100000
,0,0,1, ,1,0,0,,538036,0,1311, ,566839.336239999980000,4104457.005820000100000
,0,0,1, ,1,0,0,,647262,0,1316, ,566863.473237000060000,4104458.306340000100000
,0,0,1, ,1,0,0,,538203,0,1309, ,566859.937065999950000,4104455.874540000200000
,0,0,1, ,1,0,0,,540728,0,1320, ,566862.907057999980000,4104454.973520000000000
,0,0,1, ,1,0,0,,645704,0,1321, ,566859.629083000010000,4104457.351360000200000
,1,0,1,in lwd,1,0,0,,091992,0,1325, ,566863.954484999990000,4104456.830399999900000
,0,0,1, ,1,0,1,,588733,0,1329, ,566870.701299999960000,4104480.922259999900000
,0,0,1, ,1,0,0,,539711,0,1338, ,566878.141881000020000,4104495.403959999800000
,0,0,1, ,1,0,0,,647834,0,1342, ,566878.351753000050000,4104506.315160000200000
,0,0,1, ,1,0,0,,690202,0,1343, ,566877.920543999990000,4104504.647570000000000
,0,0,1, ,1,0,1,,587462,0,1350, ,566860.111209000000000,4104527.435060000000000
,0,0,1, ,1,0,1,,648330,0,1354, ,566846.179444000010000,4104528.249309999900000
,0,0,1, ,1,0,1,,087360,0,1356, ,566847.263205999970000,4104522.340849999800000
,0,0,1, ,1,0,1,,083896,0,1357, ,566841.443603000020000,4104527.657100000000000
,0,1,0, ,1,0,1,,112083,0,928, ,566834.418447999980000,4104535.552519999900000
,0,1,1, ,1,0,0,,096598,0,931, ,566824.256204999980000,4104546.751449999900000
,0,1,0, ,1,0,0,,104650,0,933, ,566823.137351999990000,4104557.097399999900000
,0,0,1, ,1,0,0,,647445,0,936, ,566809.801484999950000,4104576.222250000100000
,0,0,1, ,1,0,0,,683929,0,937, ,566804.827912000010000,4104568.231879999900000
,0,0,1, ,1,0,0,,685864,0,938, ,566791.116011000010000,4104559.987499999800000
,0,1,0, ,1,0,0,,685075,0,939, ,566789.730180999960000,4104566.633200000000000
,0,1,0, ,1,0,0,,091730,0,941, ,566783.340038000020000,4104569.171370000100000
,0,0,1, ,1,0,1,,685146,0,946, ,566764.415736999940000,4104564.399040000000000
,0,1,0, ,1,0,0,,720464,0,949, ,566747.325058000050000,4104571.290409999900000
,0,0,1, ,1,0,1,,540548,0,950, ,566750.657545999970000,4104580.747030000200000
,0,0,1, ,1,0,0,,102140,0,952, ,566759.325677999990000,4104589.876009999800000
,0,0,1, ,1,0,0,,102023,0,958, ,566753.275238999980000,4104624.405850000200000
,0,1,0, ,1,0,0,,689677,0,1000, ,566744.622280000010000,4104632.103560000200000
,0,1,0, ,1,0,0,,104612,0,1000, ,566743.152661000030000,4104630.612689999900000
,0,0,1, ,1,0,0,,690941,0,1002, ,566748.407908999940000,4104640.454309999900000
,0,0,0, ,0,0,0,,083861,0,1008, ,566735.513805000000000,4104659.952579999800000
,0,0,0, ,0,0,0,,689330,0,1009, ,566736.210616000000000,4104665.505309999900000
,0,0,1, ,1,0,0,,538501,0,1009, ,566735.003658000030000,4104668.269380000000000
,0,1,0, ,1,0,1,,540709,0,1010, ,566731.684893000060000,4104675.824349999900000
,0,1,0, ,1,0,0,,083457,0,1012, ,566725.998982000050000,4104682.990809999900000
,0,1,0, ,1,0,0,,083540,0,1014, ,566715.237235000010000,4104695.109660000100000
,0,0,1, ,1,0,1,,588000,0,1014, ,566712.095841999980000,4104698.967900000000000
,0,0,1, ,1,0,1,,119689,0,1017, ,566712.797047000030000,4104703.965929999900000
,0,0,1, ,1,0,1,,081121,0,1018, ,566705.154818000040000,4104715.000000000000000
,0,0,1, ,1,0,0,,587496,0,1022, ,566707.028521999950000,4104740.347110000000000
,0,0,1, ,1,0,0,,118450,0,1023, ,566697.809491000020000,4104744.712059999800000
,0,0,1, ,1,0,1,,097120,0,1029, ,566688.041778999960000,4104743.525470000200000
,0,1,0, ,1,0,0,,533720,0,1030, ,566679.545884000020000,4104750.115040000100000
,0,0,1, ,1,0,1,,647486,0,1035, ,566685.041239000040000,4104748.309359999800000
,0,1,0, ,1,0,1,,096949,0,1036, ,566674.949522000040000,4104750.633469999800000
,0,0,1, ,1,0,1,,587441,0,1037, ,566678.334575999990000,4104753.433809999800000
,0,1,0, ,1,0,1,,568036,0,1038, ,566678.694276000020000,4104764.161280000100000
,0,1,0, ,1,0,1,,079551,0,1045, ,566712.854918999950000,4104771.642479999900000
,0,1,0, ,1,0,1,,083176,0,1046, ,566715.097290999950000,4104769.071500000100000
,0,1,0, ,1,0,1,,083768,0,1046, ,566720.092741000000000,4104774.288370000200000
,0,0,1, ,1,0,1,,104703,0,1049, ,566720.264817000020000,4104790.006860000100000
,0,1,0, ,1,0,0,,685242,0,1050, ,566721.713954000040000,4104794.086269999900000
,0,0,0, ,0,0,0,, ,0,0, ,566731.450930000050000,4104799.155710000100000
,0,0,1, ,1,0,1,,113460,0,1051, ,566729.362530000040000,4104800.988280000200000
,0,1,0, ,1,0,1,,113996,0,1052, ,566727.962170999960000,4104809.482950000100000
,0,1,0, ,1,0,1,,083989,0,1053, ,566733.648539999970000,4104820.992149999800000
,0,1,0, ,1,0,1,,091591,0,1053, ,566738.831530999970000,4104821.218020000000000
,0,1,0, ,1,0,0,,540602,0,1054, ,566736.370358000040000,4104813.987180000200000
,0,1,0, ,1,0,0,,087326,0,1057, ,566753.614048999970000,4104843.893579999900000
,0,1,0, ,1,0,0,,588319,0,1102, ,566729.825164000040000,4104873.660550000100000
,0,1,0, ,1,0,0,,087294,0,1103, ,566730.102423000030000,4104876.066530000000000
,0,1,0, ,1,0,1,,080459,0,1104, ,566733.282291000010000,4104886.076659999800000
,0,1,0, ,1,0,1,,086359,0,1104, ,566730.071738000030000,4104879.949339999800000
,0,1,0, ,1,0,1,,541132,0,1105, ,566730.652556000040000,4104881.433189999800000
,0,0,1, ,1,0,0,,568695,0,1106, ,566728.653856000050000,4104890.662769999800000
,0,1,0, ,1,0,1,,539188,0,1109, ,566728.644175000020000,4104910.632689999900000
,0,1,0, ,1,0,0,,083581,0,1113, ,566721.082115000000000,4104949.033669999800000
,0,0,1, ,1,0,1,,115685,0,1123, ,566764.463189000030000,4104989.316589999900000
,0,0,1, ,1,0,0,,087195,0,1124, ,566759.723206999940000,4104989.279110000000000
,0,1,0, ,1,0,0,,114277,0,1125, ,566764.738966000030000,4104991.907480000100000
,0,1,1, ,1,0,0,,681878,0,1127, ,566765.499050999990000,4105008.185339999900000
,0,0,1, ,1,0,1,,540742,0,1130, ,566762.178915999950000,4105015.925199999900000
,0,1,0, ,1,0,0,,081557,0,1131, ,566763.271805000030000,4105027.583010000200000
,0,1,1, ,1,0,0,,538147,0,1132, ,566762.842515000030000,4105044.406200000100000
,1,0,1, ,1,0,0,,538147,0,1134, ,566775.057787999980000,4105054.487799999800000
,0,0,1, ,1,0,1,,685770,0,1136, ,566767.434785000050000,4105063.118170000100000
,0,1,0, ,1,0,1,,532785,0,1137, ,566776.783044000040000,4105079.833769999900000
,0,0,1, ,1,0,0,,101665,0,1146, ,566787.459979000040000,4105097.114620000100000
,0,0,1, ,1,0,1,,684545,0,1148, ,566770.861500000000000,4105098.092780000100000
,0,1,0, ,1,0,0,,104371,0,1151, ,566761.673060999950000,4105079.899189999800000
,0,1,0, ,1,0,0,,588068,0,1156, ,566747.276425000050000,4105102.159159999800000
,0,0,1, ,1,0,1,,084735,0,1157, ,566749.002726000040000,4105108.644580000100000
,0,0,1, ,1,0,1,,538677,0,1159, ,566758.400689000030000,4105119.073690000000000
,0,1,1, ,1,0,0,,117260,0,1159, ,566759.996398000050000,4105123.339180000100000
,0,0,1, ,1,0,0,,113618,0,1200, ,566764.391810999950000,4105129.475889999900000
,0,0,1, ,1,0,0,,685891,0,1202, ,566770.608540000040000,4105130.079770000200000
,0,1,0, ,1,0,1,,119465,0,1202, ,566773.086093000020000,4105153.952430000100000
,0,1,1, ,1,0,0,,588540,0,1203, ,566775.134511000010000,4105138.436400000000000
,0,1,1, ,1,0,0,,083826,0,1205, ,566777.239340999980000,4105153.245649999900000
,0,1,0, ,1,0,0,,588717,0,1236, ,566775.696709000040000,4105160.999559999900000
,0,1,1, ,1,0,0,,645494,0,1239, ,566781.915283999990000,4105180.094219999900000
,0,0,1, ,1,0,0,,683518,0,1239, ,566782.547255999990000,4105175.106720000000000
,0,1,0, ,1,0,1,,690739,0,1248, ,566753.694834999970000,4105189.671149999800000
,0,1,0, ,1,0,0,,686220,0,1253, ,566715.814460000020000,4105203.239790000000000
,0,0,1, ,1,0,0,,534481,0,1254, ,566714.402481999950000,4105213.213640000200000
,1,1,0, ,0,0,0,,534042,0,1302, ,566699.844040000000000,4105255.997150000200000
,1,0,0,possibly  3rd live fish,0,0,0,,534310,0,1303, ,566690.197278999960000,4105258.324740000100000
,0,0,1, ,1,0,0,,104984,0,1306, ,566706.093962999990000,4105289.884600000000000
,0,1,0, ,1,0,1,,540118,0,1311, ,566717.260954000060000,4105320.112759999900000
,1,0,1,in woody debris,0,0,0,,534319,0,1313, ,566734.667312999950000,4105329.310810000200000
,0,0,0,found  temperature  logger,0,0,0,, ,0,0, ,566729.615219000030000,4105331.304860000000000
,1,0,1,single  chirp,1,0,0,,534319,0,1328, ,566708.421931999970000,4105407.689090000000000
,1,0,1,single  chirp detection,0,0,0,,534312,0,1331, ,566732.874378000040000,4105406.218169999800000
,1,1,0, ,0,0,0,,534435,0,1334, ,566749.241729000000000,4105453.129180000200000
,0,1,0, ,1,0,1,,587324,0,1335, ,566745.902770000040000,4105463.272700000100000
,1,1,0, ,1,0,0,,587324,0,1343, ,566698.139321999970000,4105471.770760000200000
,0,0,1, ,1,0,1,,082656,0,1347, ,566696.124712000020000,4105483.034200000100000
,0,0,1, ,1,0,0,,091798,0,1350, ,566682.135266999950000,4105510.105109999900000
,0,1,0, ,1,0,1,,684158,0,1350, ,566673.219155999950000,4105513.732830000100000
,0,1,0, ,1,0,1,,540253,0,1359, ,566651.268041000000000,4105573.654449999800000
,0,1,0, ,1,0,1,,084180,0,1401, ,566641.781447999990000,4105574.504089999900000
,0,1,1, ,1,0,0,,114197,0,1402, ,566632.090568999990000,4105563.702959999900000
,0,0,1, ,1,0,1,,084865,0,1406, ,566608.009234000000000,4105555.746799999800000
,0,1,0, ,1,0,1,,539154,0,1410, ,566595.292616000050000,4105571.733430000000000
,0,1,1, ,1,0,1,,091464,0,1411, ,566589.498671000010000,4105573.906609999900000
,0,1,0, ,1,0,1,,084835,0,1415, ,566570.800712000000000,4105597.057490000000000
,0,1,0, ,1,0,1,,118917,0,1415, ,566566.040668000000000,4105599.608659999900000
,0,1,0, ,1,0,1,,084042,0,1418, ,566545.672427000010000,4105590.387600000000000
,0,1,0, ,1,0,0,,588043,0,1421, ,566521.445381000060000,4105600.921300000000000
,0,1,0, ,1,0,0,,092186,0,1422, ,566518.949308000040000,4105598.128020000200000
,0,0,1, ,1,0,0,,540581,0,1423, ,566524.360523000010000,4105625.721880000100000
,0,1,0, ,1,0,1,,094467,0,1431, ,566479.515977000000000,4105677.512519999900000
,0,1,0, ,1,0,1,,117729,0,1432, ,566479.136764000050000,4105688.049260000200000
,0,1,0, ,1,0,0,,092318,0,1432, ,566487.082398000060000,4105694.768499999800000
,0,1,1, ,1,0,0,,538707,0,1433, ,566483.828304999970000,4105694.188140000200000
,0,1,0, ,1,0,0,,119421,0,1433, ,566484.182355000060000,4105705.655199999900000
,0,0,1, ,1,0,0,,539347,0,1434, ,566487.215519999970000,4105715.479179999800000
,0,1,0, ,1,0,0,,117733,0,1435, ,566477.370665999940000,4105705.416650000000000
,0,1,0, ,1,0,1,,119772,0,1436, ,566477.676677000010000,4105722.985270000100000
,0,1,0, ,1,0,1,,438441,0,1439, ,566472.290780000040000,4105729.784450000200000
,0,1,0, ,1,0,0,,118215,0,1442, ,566491.478823999990000,4105775.977539999900000
,0,1,0, ,1,0,0,,568547,0,1448, ,566526.084226000010000,4105782.906849999900000
,0,1,0, ,1,0,0,,104497,0,1448, ,566523.477990000040000,4105775.305100000000000
,0,1,0, ,1,0,0,,568591,0,1449, ,566518.787992000000000,4105768.981279999900000
,0,0,1, ,1,0,1,,539907,0,1449, ,566522.247919999990000,4105781.027550000200000
,0,0,1, ,1,0,1,,541429,0,1450, ,566513.480266000030000,4105784.656609999900000
,0,1,0, ,1,0,0,,104503,0,1450, ,566512.018097999970000,4105782.241299999900000
,0,0,1, ,1,0,1,,114425,0,1451, ,566515.749501000040000,4105797.433110000100000
,0,1,0, ,1,0,0,,092218,0,1451, ,566508.733447000040000,4105785.543750000200000
,0,0,1, ,1,0,0,,085722,0,1454, ,566506.704551000030000,4105798.656219999800000
,0,1,0, ,1,0,0,,085724,0,1456, ,566508.777618000050000,4105817.533119999800000
,0,0,1, ,0,0,1,,567681,0,1457, ,566503.595250000010000,4105817.307370000100000
,0,1,0, ,1,0,0,,081124,0,1458, ,566501.437238999990000,4105828.015000000100000
,0,1,0, ,1,0,0,,539526,0,1459, ,566494.310528000000000,4105830.177740000200000
,0,0,1, ,1,0,0,,113708,0,1459, ,566499.038365000040000,4105831.694250000200000
,0,0,0,end of day,0,0,0,, ,0,0, ,566499.331658000010000,4105832.066380000200000
,0,1,0, ,1,0,1,,541508,0,932, ,566503.088787000040000,4105862.790639999800000
,0,1,1, ,1,0,0,,532516,0,937, ,566522.621665999990000,4105865.163449999900000
,0,1,0, ,1,0,0,,118986,0,938, ,566526.438977999960000,4105869.446409999900000
,0,1,0, ,1,0,0,,094685,0,942, ,566543.452539999970000,4105871.984319999800000
,0,1,0, ,1,0,0,,083619,0,942, ,566545.398364000020000,4105869.410949999900000
,0,1,0, ,1,0,0,,539436,0,944, ,566544.609713000010000,4105875.506690000200000
,0,1,1, ,1,0,0,,539985,0,945, ,566539.088893000040000,4105880.640569999800000
,0,1,0, ,1,0,1,,097242,0,948, ,566510.777806999980000,4105902.051630000100000
,0,1,0, ,1,0,0,,534424,0,957, ,566485.459162999990000,4105938.463870000100000
,0,1,0, ,1,0,0,,080584,0,958, ,566473.596002000030000,4105940.219510000200000
,0,1,0, ,1,0,0,,104710,0,958, ,566475.881272000030000,4105950.962140000000000
,0,1,0, ,1,0,0,,532783,0,1001, ,566474.487135999950000,4105958.717290000100000
,0,1,1, ,1,0,0,,538450,0,1002, ,566470.312474000030000,4105962.197660000100000
,0,1,0, ,1,0,1,,096761,0,1021, ,566471.278708999980000,4106065.198799999900000
,0,1,0, ,1,0,0,,081313,0,1021, ,566482.473547999980000,4106073.053090000100000
,0,1,0, ,1,0,1,,113678,0,1026, ,566461.770451999970000,4106087.682649999900000
,0,1,0, ,1,0,0,,119303,0,1029, ,566445.355186000000000,4106103.270560000100000
,0,1,0, ,1,0,0,,534317,0,1034, ,566447.475951000000000,4106134.906460000200000
,0,1,0, ,1,0,0,,084094,0,1036, ,566440.615129000040000,4106140.954400000200000
,0,1,0, ,1,0,0,,091759,0,1044, ,566440.786545000040000,4106213.254629999900000
,0,1,0, ,1,0,0,,532323,0,1051, ,566446.002876000010000,4106246.763979999800000
,0,1,0, ,1,0,0,,084575,0,1056, ,566430.908872999950000,4106282.702159999900000
,0,1,0, ,1,0,0,,083871,0,1103, ,566438.589048999940000,4106323.072480000100000
,0,1,0, ,1,0,0,,119643,0,1104, ,566432.486001000040000,4106345.768089999900000
,0,1,0, ,1,0,0,,115657,0,1113, ,566447.607486000050000,4106381.574310000100000
,0,1,0, ,1,0,0,,113658,0,1114, ,566448.638360999990000,4106382.322060000200000
,0,1,0, ,1,0,1,,082439,0,1117, ,566460.118796000020000,4106391.472930000200000
,0,1,0, ,1,0,1,,096715,0,1123, ,566486.208609999970000,4106407.395579999800000
,0,1,0, ,1,0,1,,104868,0,1124, ,566483.924486999980000,4106415.328619999800000
,0,1,0, ,1,0,0,,080565,0,1127, ,566479.086270999980000,4106427.864240000000000
,0,1,0, ,1,0,0,,084760,0,1129, ,566472.423278999980000,4106427.626840000000000
,0,1,0, ,1,0,0,,082389,0,1129, ,566473.921743000040000,4106425.419749999900000
,0,1,0, ,1,0,1,,082358,0,1131, ,566495.781630999990000,4106451.848859999800000
,0,1,0, ,1,0,1,,119327,0,1132, ,566498.136641000050000,4106453.716490000000000
,0,1,0, ,1,0,1,,091502,0,1134, ,566503.691025999960000,4106481.866229999800000
,0,1,0, ,1,0,0,,119383,0,1136, ,566499.288866000020000,4106476.654130000200000
,0,0,0,end of day,0,0,0,, ,0,0, ,566515.938887999980000,4106506.370579999900000
